,Image,Size,OutputTime,Tiles
2546,WV03_20171023143921_1040010034B64D00_17OCT23143921-P1BS-501862236020_01_P005_u08rf3031.tif,1111,77.13,23046
2547,WV03_20171026121402_1040010035878E00_17OCT26121402-P1BS-501932176060_01_P008_u08rf3031.tif,1554,40.47,12093
2548,WV03_20171219001636_10400100378B2600_17DEC19001636-P1BS-501954097040_01_P002_u08rf3031.tif,1700,56.0,22250
2549,WV03_20171119133428_1040010034283300_17NOV19133428-P1BS-501896796020_01_P010_u08rf3031.tif,325,54.87,19367
2550,WV03_20171124212135_104001003689A000_17NOV24212135-P1BS-501956585100_01_P010_u08rf3031.tif,703,65.33,20976
2551,WV03_20171123224030_1040010035766C00_17NOV23224030-P1BS-501932164060_01_P004_u08rf3031.tif,1893,68.37,19657
2552,WV03_20171202102929_10400100353C4D00_17DEC02102929-P1BS-501922408070_01_P004_u08rf3031.tif,1214,75.6,24083
2553,WV03_20171010044815_10400100346F2000_17OCT10044815-P1BS-501862222020_01_P010_u08rf3031.tif,347,61.19,18687
2554,WV03_20170906134533_1040010031A23E00_17SEP06134533-P1BS-501669243020_01_P001_u08rf3031.tif,618,56.08,21510
2555,WV03_20171202071800_1040010035CCB300_17DEC02071800-P1BS-501934392040_01_P007_u08rf3031.tif,1688,56.08,20391
2556,WV03_20171231131510_1040010037D67B00_17DEC31131510-P1BS-501954062040_01_P009_u08rf3031.tif,422,63.34,19508
2557,WV03_20180103202358_1040010037925500_18JAN03202358-P1BS-501954099010_01_P002_u08rf3031.tif,890,55.76,19226
2558,WV03_20171016160522_104001003597C700_17OCT16160522-P1BS-501862249060_01_P011_u08rf3031.tif,1281,14.33,6577
2559,WV03_20171201195740_10400100346BE500_17DEC01195740-P1BS-501917438070_01_P005_u08rf3031.tif,1009,57.44,22498
2560,WV03_20170930231329_104001003375A000_17SEP30231329-P1BS-501946300040_01_P001_u08rf3031.tif,1501,53.76,20600
2561,WV03_20171129063530_1040010035929100_17NOV29063530-P1BS-501932182060_01_P009_u08rf3031.tif,807,61.73,19641
2562,WV03_20171124145741_1040010035CC1B00_17NOV24145741-P1BS-501934392020_01_P001_u08rf3031.tif,1099,29.55,11168
2563,WV03_20170901060050_1040010031515F00_17SEP01060050-P1BS-501669229060_01_P002_u08rf3031.tif,2045,62.83,21690
2564,WV03_20171119151107_1040010035135200_17NOV19151107-P1BS-501920256050_01_P003_u08rf3031.tif,650,50.95,19749
2565,WV03_20171012132301_10400100341DB600_17OCT12132301-P1BS-501862141090_01_P005_u08rf3031.tif,1653,60.21,20400
2566,WV03_20171123224026_1040010035766C00_17NOV23224026-P1BS-501932164060_01_P002_u08rf3031.tif,1696,63.98,20601
2567,WV03_20171219065208_1040010036A3A500_17DEC19065208-P1BS-501956602100_01_P007_u08rf3031.tif,1253,46.12,17874
2568,WV03_20170929180919_10400100344D2E00_17SEP29180919-P1BS-501946351010_01_P003_u08rf3031.tif,1769,40.89,16216
2569,WV03_20171208183031_10400100346D0400_17DEC08183031-P1BS-501917440080_01_P005_u08rf3031.tif,1196,68.38,24049
2570,WV03_20170905101809_10400100323D5600_17SEP05101809-P1BS-501603143070_01_P008_u08rf3031.tif,636,73.38,23061
2571,WV03_20171011211607_1040010033D7AD00_17OCT11211607-P1BS-501862137040_01_P003_u08rf3031.tif,1453,50.34,19153
2572,WV03_20171120134819_10400100347B3D00_17NOV20134819-P1BS-501917445090_01_P007_u08rf3031.tif,1344,89.34,24974
2573,WV03_20171010013318_10400100330DD700_17OCT10013318-P1BS-501861942010_01_P006_u08rf3031.tif,1821,50.71,19350
2574,WV03_20171212224422_1040010036158700_17DEC12224422-P1BS-501934412100_01_P001_u08rf3031.tif,1315,45.32,17694
2575,WV03_20171224125627_1040010037146C00_17DEC24125627-P1BS-501968333100_01_P003_u08rf3031.tif,1047,57.3,18187
2576,WV03_20171006231126_1040010033C27A00_17OCT06231126-P1BS-501862131070_01_P002_u08rf3031.tif,1252,65.74,24046
2577,WV03_20171012195606_1040010035523C00_17OCT12195606-P1BS-501862245070_01_P007_u08rf3031.tif,1842,51.86,16936
2578,WV03_20171214182558_10400100365DB100_17DEC14182558-P1BS-501956494030_01_P002_u08rf3031.tif,440,63.47,24025
2579,WV03_20171107103145_1040010035625600_17NOV07103145-P1BS-501932129010_01_P002_u08rf3031.tif,1498,44.33,19778
2580,WV03_20171125213518_10400100377F8D00_17NOV25213518-P1BS-501968401100_01_P010_u08rf3031.tif,922,69.9,22980
2581,WV03_20170908222446_104001003229DC00_17SEP08222446-P1BS-501603140050_01_P003_u08rf3031.tif,962,63.45,22331
2582,WV03_20171103124505_104001003476DC00_17NOV03124505-P1BS-501917444070_01_P008_u08rf3031.tif,1896,69.99,21482
2583,WV03_20171216141351_10400100365AB800_17DEC16141351-P1BS-501956492010_01_P002_u08rf3031.tif,480,48.79,18327
2584,WV03_20170829020022_1040010032BE7600_17AUG29020022-P1BS-501603156010_01_P002_u08rf3031.tif,560,52.72,20544
2585,WV03_20171216172103_104001003772C400_17DEC16172103-P1BS-501968395040_01_P001_u08rf3031.tif,794,56.44,18570
2586,WV03_20171007022416_10400100345F0C00_17OCT07022416-P1BS-501862157010_01_P005_u08rf3031.tif,1944,56.28,21908
2587,WV03_20171229110028_10400100351B2C00_17DEC29110028-P1BS-501920261030_01_P001_u08rf3031.tif,947,53.79,20390
2588,WV03_20171116044942_1040010035CA1700_17NOV16044942-P1BS-501934391010_01_P011_u08rf3031.tif,1321,37.4,10614
2589,WV03_20171225001257_1040010035A8A900_17DEC25001257-P1BS-501934286050_01_P009_u08rf3031.tif,1664,51.58,21277
2590,WV03_20171109075038_104001003425C900_17NOV09075038-P1BS-501896795020_01_P010_u08rf3031.tif,261,70.09,24084
2591,WV03_20170904051059_1040010031829E00_17SEP04051059-P1BS-501669237100_01_P003_u08rf3031.tif,972,52.62,18131
2592,WV03_20171130211711_10400100363A5200_17NOV30211711-P1BS-501954002090_01_P005_u08rf3031.tif,673,46.1,21337
2593,WV03_20171104142952_1040010034C07000_17NOV04142952-P1BS-501920103100_01_P002_u08rf3031.tif,754,61.51,21483
2594,WV03_20171015140956_1040010034737400_17OCT15140956-P1BS-501862223010_01_P004_u08rf3031.tif,1529,80.73,21156
2595,WV03_20170903143658_10400100334E5000_17SEP03143658-P1BS-501603159030_01_P009_u08rf3031.tif,760,44.63,17742
2596,WV03_20180110140354_1040010036700100_18JAN10140354-P1BS-501956503050_01_P009_u08rf3031.tif,1212,32.53,9078
2597,WV03_20171114072339_1040010034489300_17NOV14072339-P1BS-501917428050_01_P003_u08rf3031.tif,1205,58.75,19865
2598,WV03_20171109075036_104001003425C900_17NOV09075036-P1BS-501896795020_01_P008_u08rf3031.tif,834,19.44,4629
2599,WV03_20171021140643_104001003568EC00_17OCT21140643-P1BS-501862248040_01_P009_u08rf3031.tif,889,46.3,21314
2600,WV03_20171129080832_10400100336A4700_17NOV29080832-P1BS-501896772090_01_P001_u08rf3031.tif,1666,73.6,23066
2601,WV03_20171213131837_1040010036446A00_17DEC13131837-P1BS-501954009020_01_P007_u08rf3031.tif,1504,37.52,18728
2602,WV03_20180107212518_10400100374A9900_18JAN07212518-P1BS-501968386070_01_P002_u08rf3031.tif,2170,60.03,23122
2603,WV03_20170829020025_1040010032BE7600_17AUG29020025-P1BS-501603156010_01_P004_u08rf3031.tif,587,57.65,18873
2604,WV03_20170927191647_104001003230B900_17SEP27191647-P1BS-501946229020_01_P005_u08rf3031.tif,1947,77.14,20482
2605,WV03_20171016160507_104001003597C700_17OCT16160507-P1BS-501862249060_01_P003_u08rf3031.tif,1709,72.34,24020
2606,WV03_20171225001244_1040010035A8A900_17DEC25001244-P1BS-501934286050_01_P002_u08rf3031.tif,1299,59.73,20434
2607,WV03_20171027220932_10400100354D5300_17OCT27220932-P1BS-501932117020_01_P001_u08rf3031.tif,1506,55.29,19273
2608,WV03_20171119115812_10400100355FAB00_17NOV19115812-P1BS-501932131010_01_P002_u08rf3031.tif,1496,67.04,21610
2609,WV03_20171209023216_1040010036498000_17DEC09023216-P1BS-501954013070_01_P001_u08rf3031.tif,1443,56.86,18338
2610,WV03_20171114054713_104001003536AF00_17NOV14054713-P1BS-501922403100_01_P001_u08rf3031.tif,1702,59.66,20127
2611,WV03_20170920123550_1040010034C31B00_17SEP20123550-P1BS-501946357040_01_P001_u08rf3031.tif,922,58.97,21415
2612,WV03_20171017063657_1040010033284400_17OCT17063657-P1BS-501861946050_01_P005_u08rf3031.tif,2007,49.62,20830
2613,WV03_20171125034601_1040010036315800_17NOV25034601-P1BS-501953994060_01_P002_u08rf3031.tif,945,64.2,23544
2614,WV03_20171023143919_1040010034B64D00_17OCT23143919-P1BS-501862236020_01_P004_u08rf3031.tif,939,53.98,21391
2615,WV03_20171014135444_1040010034033600_17OCT14135444-P1BS-501862138030_01_P005_u08rf3031.tif,662,76.95,24035
2616,WV03_20170908043706_1040010031B76C00_17SEP08043706-P1BS-501669248040_01_P010_u08rf3031.tif,667,46.96,19088
2617,WV03_20171015141112_1040010033C93E00_17OCT15141112-P1BS-501862132070_01_P005_u08rf3031.tif,1432,62.63,18486
2618,WV03_20180105142259_10400100363DAA00_18JAN05142259-P1BS-501954006070_01_P001_u08rf3031.tif,1497,53.77,22340
2619,WV03_20170912165913_10400100316BFC00_17SEP12165913-P1BS-501946161080_01_P004_u08rf3031.tif,896,54.89,21549
2620,WV03_20171129161405_1040010034B62100_17NOV29161405-P1BS-501920100100_01_P005_u08rf3031.tif,1814,59.55,20407
2621,WV03_20171111050809_1040010035C0B900_17NOV11050809-P1BS-501934300100_01_P006_u08rf3031.tif,1761,58.37,23569
2622,WV03_20171005162801_1040010033699700_17OCT05162801-P1BS-501862020100_01_P005_u08rf3031.tif,2345,42.77,16703
2623,WV03_20171112065900_10400100358EF500_17NOV12065900-P1BS-501932181060_01_P001_u08rf3031.tif,2036,49.73,18308
2624,WV03_20170925072356_1040010031629500_17SEP25072356-P1BS-501946161030_01_P002_u08rf3031.tif,1697,44.4,19445
2625,WV03_20171102060145_10400100346B4400_17NOV02060145-P1BS-501917439080_01_P007_u08rf3031.tif,1717,47.15,19685
2626,WV03_20171218125800_1040010036C96D00_17DEC18125800-P1BS-501968318060_01_P001_u08rf3031.tif,793,38.64,11516
2627,WV03_20171213145427_10400100378C3000_17DEC13145427-P1BS-501954096090_01_P002_u08rf3031.tif,1048,60.99,24469
2628,WV03_20170921012914_1040010032977200_17SEP21012914-P1BS-501946248010_01_P002_u08rf3031.tif,1301,83.87,20921
2629,WV03_20171214021223_10400100371B3200_17DEC14021223-P1BS-501968376070_01_P002_u08rf3031.tif,488,55.12,17000
2630,WV03_20180105174220_1040010036CD0300_18JAN05174220-P1BS-501968319050_01_P001_u08rf3031.tif,1137,79.34,24543
2631,WV03_20171020090200_1040010034500B00_17OCT20090200-P1BS-501862153090_01_P010_u08rf3031.tif,1519,32.86,13351
2632,WV03_20170925184435_104001003243ED00_17SEP25184435-P1BS-501946233030_01_P001_u08rf3031.tif,1816,19.81,4168
2633,WV03_20171112230216_10400100342E8500_17NOV12230216-P1BS-501896797100_01_P001_u08rf3031.tif,854,58.33,21189
2634,WV03_20171016160408_10400100359A6000_17OCT16160408-P1BS-501862249080_01_P002_u08rf3031.tif,1521,60.76,20895
2635,WV03_20171130163035_1040010035D7FC00_17NOV30163035-P1BS-501934394100_01_P010_u08rf3031.tif,615,79.72,21142
2636,WV03_20171005033004_1040010035902700_17OCT05033004-P1BS-501862247020_01_P005_u08rf3031.tif,1531,54.61,18084
2637,WV03_20171206113258_10400100353AE800_17DEC06113258-P1BS-501922408020_01_P001_u08rf3031.tif,903,70.69,21587
2638,WV03_20170906215309_104001003221A000_17SEP06215309-P1BS-501603139040_01_P001_u08rf3031.tif,1960,59.96,20050
2639,WV03_20180105030309_10400100371E4000_18JAN05030309-P1BS-501968375050_01_P006_u08rf3031.tif,1270,73.91,22011
2640,WV03_20170927142235_10400100332D4B00_17SEP27142235-P1BS-501946285100_01_P009_u08rf3031.tif,1683,61.78,21406
2641,WV03_20180110042244_10400100374F1500_18JAN10042244-P1BS-501968389020_01_P001_u08rf3031.tif,1178,54.84,21874
2642,WV03_20171219212024_10400100365A6E00_17DEC19212024-P1BS-501956491090_01_P005_u08rf3031.tif,1223,69.86,24449
2643,WV03_20170915125031_1040010032768700_17SEP15125031-P1BS-501946243020_01_P001_u08rf3031.tif,1099,73.1,20220
2644,WV03_20171217141843_1040010035723600_17DEC17141843-P1BS-501932160020_01_P006_u08rf3031.tif,1077,39.44,17862
2645,WV03_20171114054618_104001003511DF00_17NOV14054618-P1BS-501920253090_01_P001_u08rf3031.tif,1713,46.93,20503
2646,WV03_20171216221053_1040010036916100_17DEC16221053-P1BS-501956592050_01_P009_u08rf3031.tif,435,63.65,20344
2647,WV03_20171202023027_10400100357AB200_17DEC02023027-P1BS-501932166100_01_P001_u08rf3031.tif,945,63.24,23954
2648,WV03_20171127234135_10400100365EED00_17NOV27234135-P1BS-501956494060_01_P003_u08rf3031.tif,1516,54.26,17861
2649,WV03_20171201230817_104001003646E900_17DEC01230817-P1BS-501954012040_01_P003_u08rf3031.tif,1025,60.96,24086
2650,WV03_20171005225456_1040010033BAC300_17OCT05225456-P1BS-501862037060_01_P004_u08rf3031.tif,1615,82.53,22050
2651,WV03_20171016192019_10400100340AB300_17OCT16192019-P1BS-501862139010_01_P002_u08rf3031.tif,1684,43.09,15047
2652,WV03_20171110192337_1040010034AD8400_17NOV10192337-P1BS-501920096010_01_P003_u08rf3031.tif,636,44.02,21063
2653,WV03_20170930213751_1040010033186F00_17SEP30213751-P1BS-501946280090_01_P001_u08rf3031.tif,1701,40.9,18026
2654,WV03_20171003061226_10400100333EF600_17OCT03061226-P1BS-501862011030_01_P002_u08rf3031.tif,1724,55.95,20967
2655,WV03_20171215022917_1040010035172D00_17DEC15022917-P1BS-501920257020_01_P002_u08rf3031.tif,1299,27.88,12150
2656,WV03_20171229141141_1040010037A28D00_17DEC29141141-P1BS-501954104030_01_P002_u08rf3031.tif,1456,59.16,21508
2657,WV03_20170722130637_104001002E59F800_17JUL22130637-P1BS-501992469080_01_P003_u08rf3031.tif,1748,55.13,19444
2658,WV03_20171208182923_1040010036A56200_17DEC08182923-P1BS-501956604090_01_P003_u08rf3031.tif,1238,69.18,21009
2659,WV03_20171005212002_104001003389D500_17OCT05212002-P1BS-501862026020_01_P007_u08rf3031.tif,899,74.82,23071
2660,WV03_20170930213825_10400100338DEA00_17SEP30213825-P1BS-501946333040_01_P003_u08rf3031.tif,1859,63.31,23501
2661,WV03_20171127073241_1040010035A2CC00_17NOV27073241-P1BS-501934280070_01_P003_u08rf3031.tif,711,54.15,19203
2662,WV03_20170927142346_1040010032270C00_17SEP27142346-P1BS-501946227080_01_P011_u08rf3031.tif,1385,48.16,20167
2663,WV03_20171024100250_1040010035CCC200_17OCT24100250-P1BS-501934393030_01_P001_u08rf3031.tif,1770,54.01,19433
2664,WV03_20171017211405_1040010033D5C700_17OCT17211405-P1BS-501989205090_01_P008_u08rf3031.tif,1595,59.72,21422
2665,WV03_20170903224321_1040010032466100_17SEP03224321-P1BS-501603141070_01_P003_u08rf3031.tif,1088,41.64,18035
2666,WV03_20170912004558_1040010032BA9C00_17SEP12004558-P1BS-501946254030_01_P002_u08rf3031.tif,838,71.39,22532
2667,WV03_20170913153740_10400100328C2700_17SEP13153740-P1BS-501946246050_01_P010_u08rf3031.tif,630,35.95,17278
2668,WV03_20171107120735_1040010035547300_17NOV07120735-P1BS-501932119020_01_P007_u08rf3031.tif,626,58.34,18055
2669,WV03_20171230142800_10400100367D9900_17DEC30142800-P1BS-501956515030_01_P002_u08rf3031.tif,1444,63.55,21597
2670,WV03_20171218210447_10400100355F4100_17DEC18210447-P1BS-501932130040_01_P007_u08rf3031.tif,220,72.57,21476
2671,WV03_20171012213220_1040010033D3CF00_17OCT12213220-P1BS-501862136070_01_P004_u08rf3031.tif,1293,56.37,18868
2672,WV03_20171212175414_1040010036569100_17DEC12175414-P1BS-501954093030_01_P009_u08rf3031.tif,819,55.38,20250
2673,WV03_20170915093905_1040010033BD6500_17SEP15093905-P1BS-501946345070_01_P001_u08rf3031.tif,631,58.88,21918
2674,WV03_20180110221053_10400100363FB000_18JAN10221053-P1BS-501954007020_01_P005_u08rf3031.tif,1292,55.77,19649
2675,WV03_20180107051149_1040010036B4AD00_18JAN07051149-P1BS-501956614050_01_P002_u08rf3031.tif,1667,69.27,19590
2676,WV03_20171231211341_10400100371EE000_17DEC31211341-P1BS-501968375070_01_P004_u08rf3031.tif,874,76.94,21587
2677,WV03_20170925184443_104001003243ED00_17SEP25184443-P1BS-501946233030_01_P006_u08rf3031.tif,1950,61.13,18700
2678,WV03_20171018145926_104001003316C600_17OCT18145926-P1BS-501861943020_01_P005_u08rf3031.tif,2068,77.91,23095
2679,WV03_20170918151651_1040010033412C00_17SEP18151651-P1BS-501946288070_01_P006_u08rf3031.tif,1306,19.98,5378
2680,WV03_20171213131553_10400100379A3800_17DEC13131553-P1BS-501954103010_01_P002_u08rf3031.tif,108,32.07,11899
2681,WV03_20171111050042_10400100342E7F00_17NOV11050042-P1BS-501896797090_01_P010_u08rf3031.tif,515,79.88,24537
2682,WV03_20171024051241_10400100342F2500_17OCT24051241-P1BS-501896798020_01_P001_u08rf3031.tif,1384,61.07,18396
2683,WV03_20171021140637_104001003568EC00_17OCT21140637-P1BS-501862248040_01_P005_u08rf3031.tif,885,51.59,21362
2684,WV03_20171002024354_1040010033BB5400_17OCT02024354-P1BS-501946343030_01_P008_u08rf3031.tif,1953,65.28,21092
2685,WV03_20180110221005_10400100371B6700_18JAN10221005-P1BS-501968375020_01_P007_u08rf3031.tif,1754,80.76,22968
2686,WV03_20171019084607_10400100333D1B00_17OCT19084607-P1BS-501862010100_01_P005_u08rf3031.tif,1411,60.42,20931
2687,WV03_20171118100756_1040010035CE1000_17NOV18100756-P1BS-501934393080_01_P001_u08rf3031.tif,1352,65.26,24500
2688,WV03_20171111211304_104001003445DC00_17NOV11211304-P1BS-501917427080_01_P006_u08rf3031.tif,1748,54.51,21190
2689,WV03_20171004192851_104001003213CF00_17OCT04192851-P1BS-501861930040_01_P007_u08rf3031.tif,1731,62.25,22101
2690,WV03_20170829230218_1040010030416500_17AUG29230218-P1BS-501667661050_01_P004_u08rf3031.tif,751,64.47,19995
2691,WV03_20171005225605_10400100332B7E00_17OCT05225605-P1BS-501861948030_01_P005_u08rf3031.tif,1334,59.9,19715
2692,WV03_20171106051910_1040010035A1A800_17NOV06051910-P1BS-501934282040_01_P002_u08rf3031.tif,2009,61.36,22627
2693,WV03_20171020233454_10400100342CFB00_17OCT20233454-P1BS-501862146040_01_P007_u08rf3031.tif,1561,56.28,18478
2694,WV03_20170828094914_10400100315F5700_17AUG28094914-P1BS-501669232080_01_P004_u08rf3031.tif,722,49.36,18326
2695,WV03_20171202023108_10400100360D9600_17DEC02023108-P1BS-501934408010_01_P008_u08rf3031.tif,712,44.42,13352
2696,WV03_20171119133417_1040010034283300_17NOV19133417-P1BS-501896796020_01_P003_u08rf3031.tif,1313,36.65,14200
2697,WV03_20171013165706_1040010033C3A400_17OCT13165706-P1BS-501862132020_01_P003_u08rf3031.tif,866,69.4,19944
2698,WV03_20170902222647_1040010033759000_17SEP02222647-P1BS-501603231080_01_P007_u08rf3031.tif,1649,64.51,19768
2699,WV03_20171213101311_1040010036737300_17DEC13101311-P1BS-501956506070_01_P007_u08rf3031.tif,523,24.6,8104
2700,WV03_20171218081559_104001003616F100_17DEC18081559-P1BS-501934414010_01_P010_u08rf3031.tif,614,64.46,20294
2701,WV03_20170818231717_1040010032AA7700_17AUG18231717-P1BS-501946250040_01_P002_u08rf3031.tif,424,59.85,17480
2702,WV03_20170901221017_104001003294D200_17SEP01221017-P1BS-501603231040_01_P003_u08rf3031.tif,1037,44.46,18160
2703,WV03_20171212095738_10400100364CEB00_17DEC12095738-P1BS-501954086050_01_P001_u08rf3031.tif,1716,69.59,22434
2704,WV03_20171127073332_104001003523AE00_17NOV27073332-P1BS-501922390030_01_P002_u08rf3031.tif,699,61.43,21418
2705,WV03_20171110044420_104001003537F400_17NOV10044420-P1BS-501922404020_01_P001_u08rf3031.tif,1345,73.65,22486
2706,WV03_20171225082734_10400100377EF300_17DEC25082734-P1BS-501968401030_01_P009_u08rf3031.tif,851,59.39,22841
2707,WV03_20180105124758_1040010037CE6800_18JAN05124758-P1BS-501954061030_01_P007_u08rf3031.tif,1362,68.75,21470
2708,WV03_20171229042855_1040010035CF1800_17DEC29042855-P1BS-501934395010_01_P008_u08rf3031.tif,1199,36.09,18331
2709,WV03_20170901140412_10400100324F2D00_17SEP01140412-P1BS-501603144060_01_P005_u08rf3031.tif,1550,52.56,20397
2710,WV03_20180106130208_1040010037AEBB00_18JAN06130208-P1BS-501954108020_01_P006_u08rf3031.tif,843,67.89,23647
2711,WV03_20170920105822_1040010032409700_17SEP20105822-P1BS-501946232040_01_P001_u08rf3031.tif,1942,56.47,24339
2712,WV03_20170930035001_1040010032459400_17SEP30035001-P1BS-501946234070_01_P004_u08rf3031.tif,2042,82.49,25028
2713,WV03_20170717230313_104001002E0E4900_17JUL17230313-P1BS-501497811010_01_P006_u08rf3031.tif,1338,82.65,22951
2714,WV03_20170927030302_1040010033243E00_17SEP27030302-P1BS-501946283040_01_P007_u08rf3031.tif,1249,57.0,23185
2715,WV03_20171205125346_1040010035018500_17DEC05125346-P1BS-501920242010_01_P003_u08rf3031.tif,1448,80.49,25080
2716,WV03_20180110060702_1040010038B41400_18JAN10060702-P1BS-501954069100_01_P003_u08rf3031.tif,2005,19.82,5622
2717,WV03_20180105124656_1040010037C32200_18JAN05124656-P1BS-501954114090_01_P006_u08rf3031.tif,2035,68.58,22098
2718,WV03_20171214151703_10400100352EE100_17DEC14151703-P1BS-501922398090_01_P005_u08rf3031.tif,949,58.76,23540
2719,WV03_20171102220625_10400100351EFF00_17NOV02220625-P1BS-501920263100_01_P001_u08rf3031.tif,1130,69.39,20484
2720,WV03_20171004000106_10400100342F8100_17OCT04000106-P1BS-501862146070_01_P002_u08rf3031.tif,1740,49.58,19203
2721,WV03_20171224045902_104001003517C300_17DEC24045902-P1BS-501920258100_01_P004_u08rf3031.tif,1655,65.29,20382
2722,WV03_20171224045858_104001003517C300_17DEC24045858-P1BS-501920258100_01_P001_u08rf3031.tif,1545,69.5,21387
2723,WV03_20171024002111_10400100339D8F00_17OCT24002111-P1BS-501896776090_01_P001_u08rf3031.tif,1199,45.44,19293
2724,WV03_20171123094949_10400100355F9C00_17NOV23094949-P1BS-501932130090_01_P010_u08rf3031.tif,686,60.38,22492
2725,WV03_20171218081557_104001003616F100_17DEC18081557-P1BS-501934414010_01_P008_u08rf3031.tif,1995,44.47,18348
2726,WV03_20171001232918_1040010033295700_17OCT01232918-P1BS-501946282060_01_P001_u08rf3031.tif,2005,46.3,18978
