Image,Size,OutputTime,Tiles
WV03_20171017063658_1040010033284400_17OCT17063658-P1BS-501861946050_01_P006_u08rf3031.tif,1949.8499460220337,98.22999999999999,22973
WV03_20171215135826_1040010036282F00_17DEC15135826-P1BS-501953990100_01_P001_u08rf3031.tif,616.0431661605835,54.09,18852
WV03_20170919122001_1040010032B23000_17SEP19122001-P1BS-501946252030_01_P001_u08rf3031.tif,1911.699914932251,82.32,18889
WV03_20171016223247_1040010033A15500_17OCT16223247-P1BS-501862031090_01_P004_u08rf3031.tif,1690.211166381836,80.76,23864
WV03_20171102220628_10400100351EFF00_17NOV02220628-P1BS-501920263100_01_P003_u08rf3031.tif,1087.8885040283203,71.03999999999999,22090
WV03_20171101054619_1040010035B46800_17NOV01054619-P1BS-501934295040_01_P003_u08rf3031.tif,1878.4272050857544,84.32,20384
WV03_20171205062134_1040010036051400_17DEC05062134-P1BS-501934402080_01_P008_u08rf3031.tif,1393.9904384613037,87.53,21552
WV03_20170915080213_10400100326A7900_17SEP15080213-P1BS-501946240070_01_P004_u08rf3031.tif,1996.1163082122803,103.35,24469
WV03_20180108052745_1040010037364600_18JAN08052745-P1BS-501968383010_01_P006_u08rf3031.tif,1906.1027145385742,99.36,25065
WV03_20170922144147_1040010033AFD100_17SEP22144147-P1BS-501946342070_01_P005_u08rf3031.tif,1053.8135395050049,71.56,21899
WV03_20170922130455_1040010033D7E700_17SEP22130455-P1BS-501989205100_01_P006_u08rf3031.tif,2019.2458753585815,95.14,23175
WV03_20171008140136_10400100331A8C00_17OCT08140136-P1BS-501861944010_01_P004_u08rf3031.tif,1198.1730251312256,70.48,22131
WV03_20170906085622_10400100328C1D00_17SEP06085622-P1BS-501603150050_01_P002_u08rf3031.tif,990.8095273971558,62.38,20273
WV03_20171120103850_104001003449C900_17NOV20103850-P1BS-501917428070_01_P008_u08rf3031.tif,1496.935206413269,82.48,21430
WV03_20171101103518_1040010033289100_17NOV01103518-P1BS-501896681080_01_P008_u08rf3031.tif,608.7452840805054,39.79,8119
WV03_20170906134536_1040010031A23E00_17SEP06134536-P1BS-501669243020_01_P003_u08rf3031.tif,558.0966157913208,70.7,20977
WV03_20171130163020_1040010035D7FC00_17NOV30163020-P1BS-501934394100_01_P001_u08rf3031.tif,1312.8045272827148,73.57,21345
WV03_20171010031014_1040010032BBC600_17OCT10031014-P1BS-501861937080_01_P004_u08rf3031.tif,2053.430148124695,77.53999999999999,22505
WV03_20170910113158_1040010031BA0D00_17SEP10113158-P1BS-501669248050_01_P001_u08rf3031.tif,1082.1279392242432,75.99,21092
WV03_20171201065745_10400100358AFA00_17DEC01065745-P1BS-501932179010_01_P004_u08rf3031.tif,1500.3957262039185,92.89,23071
WV03_20171008220612_1040010033948000_17OCT08220612-P1BS-501862029010_01_P001_u08rf3031.tif,1231.986349105835,65.62,18525
WV03_20171222041803_1040010036582300_17DEC22041803-P1BS-501954093090_01_P001_u08rf3031.tif,637.4791736602783,54.63,18105
WV03_20170901140636_1040010031BE8A00_17SEP01140636-P1BS-501669350010_01_P008_u08rf3031.tif,844.2926197052002,66.76,20505
WV03_20171130163032_1040010035D7FC00_17NOV30163032-P1BS-501934394100_01_P008_u08rf3031.tif,1368.162160873413,82.15,22477
WV03_20171130180250_10400100342A5200_17NOV30180250-P1BS-501896797010_01_P003_u08rf3031.tif,1327.8867435455322,106.03999999999999,24509
WV03_20171228135554_10400100358E6900_17DEC28135554-P1BS-501932180020_01_P002_u08rf3031.tif,1402.7173070907593,82.99,23536
WV03_20170905083950_1040010032AAF400_17SEP05083950-P1BS-501603153040_01_P001_u08rf3031.tif,1840.3958902359009,72.2,20978
WV03_20171218143351_1040010036AC8000_17DEC18143351-P1BS-501956609060_01_P003_u08rf3031.tif,1203.160159111023,74.45,19648
WV03_20171009074820_1040010033B90B00_17OCT09074820-P1BS-501862036060_01_P001_u08rf3031.tif,1301.662751197815,65.83,18307
WV03_20171107040620_10400100356CF400_17NOV07040620-P1BS-501932139010_01_P009_u08rf3031.tif,1882.7654294967651,83.37,21280
WV03_20171031200113_104001003419C900_17OCT31200113-P1BS-501896789080_01_P005_u08rf3031.tif,1589.7367401123047,63.46,18493
WV03_20170905231316_1040010030A44500_17SEP05231316-P1BS-501983994050_01_P007_u08rf3031.tif,1424.5150241851807,95.82,23136
WV03_20171114072341_1040010034489300_17NOV14072341-P1BS-501917428050_01_P005_u08rf3031.tif,1004.8870363235474,72.75,16839
WV03_20171214151810_10400100361B2100_17DEC14151810-P1BS-501934417040_01_P006_u08rf3031.tif,921.8187284469604,64.71,20231
WV03_20170908075117_104001003318E700_17SEP08075117-P1BS-501603157010_01_P010_u08rf3031.tif,1857.4987058639526,74.1,19003
WV03_20171117094821_1040010035D37900_17NOV17094821-P1BS-501934397010_01_P001_u08rf3031.tif,877.8095998764038,57.38,18035
WV03_20171102135951_104001003504B100_17NOV02135951-P1BS-501920244060_01_P007_u08rf3031.tif,784.2714881896973,77.13,20860
WV03_20171016160503_104001003597C700_17OCT16160503-P1BS-501862249060_01_P001_u08rf3031.tif,1900.0348472595215,78.69,22489
WV03_20171002042028_104001003388D600_17OCT02042028-P1BS-501946334080_01_P010_u08rf3031.tif,671.898120880127,27.45,7636
WV03_20171229042852_1040010035CF1800_17DEC29042852-P1BS-501934395010_01_P006_u08rf3031.tif,1037.281057357788,60.17,22299
WV03_20171007134419_1040010032571A00_17OCT07134419-P1BS-501861932080_01_P001_u08rf3031.tif,1067.2540483474731,67.52,18429
WV03_20171120040508_1040010035791D00_17NOV20040508-P1BS-501932166010_01_P001_u08rf3031.tif,1195.0993156433105,51.58,17773
WV03_20171003061229_10400100333EF600_17OCT03061229-P1BS-501862011030_01_P004_u08rf3031.tif,1492.6408309936523,73.12,17445
WV03_20170908092648_1040010032261400_17SEP08092648-P1BS-501603139100_01_P008_u08rf3031.tif,2332.1440954208374,74.78999999999999,23783
WV03_20171231211242_10400100384CBF00_17DEC31211242-P1BS-501954067030_01_P007_u08rf3031.tif,795.8946590423584,46.28,13916
WV03_20170901042421_104001003004C900_17SEP01042421-P1BS-501667598020_01_P003_u08rf3031.tif,1947.2527990341187,75.49,20987
WV03_20170924102158_10400100337EE700_17SEP24102158-P1BS-501946301090_01_P003_u08rf3031.tif,461.9644145965576,27.48,5589
WV03_20171001040447_1040010033166B00_17OCT01040447-P1BS-501946280060_01_P005_u08rf3031.tif,2219.935658454895,81.17,23452
WV03_20171227151958_1040010036A2F900_17DEC27151958-P1BS-501956602050_01_P010_u08rf3031.tif,1406.595760345459,62.9,20596
WV03_20180102214308_1040010037868300_18JAN02214308-P1BS-501968403100_01_P004_u08rf3031.tif,1638.0140466690063,81.18,24305
WV03_20171218130539_1040010037BE1B00_17DEC18130539-P1BS-501954113020_01_P001_u08rf3031.tif,976.6528854370117,58.14,20606
WV03_20171012132235_1040010033CAB400_17OCT12132235-P1BS-501862130100_01_P004_u08rf3031.tif,353.54542541503906,67.61,22085
WV03_20170908155533_10400100329BBD00_17SEP08155533-P1BS-501603152070_01_P001_u08rf3031.tif,1592.273491859436,69.75,21496
WV03_20170926140749_104001003320EE00_17SEP26140749-P1BS-501946282100_01_P001_u08rf3031.tif,618.3090867996216,61.83,22024
WV03_20171115024725_1040010034573B00_17NOV15024725-P1BS-501917434020_01_P001_u08rf3031.tif,1811.3701620101929,62.66,18045
WV03_20180103073022_10400100369EEE00_18JAN03073022-P1BS-501956601030_01_P003_u08rf3031.tif,1075.8796653747559,72.49,18849
WV03_20171206063643_10400100361F0900_17DEC06063643-P1BS-501953984010_01_P001_u08rf3031.tif,1255.4522132873535,79.38,20182
WV03_20171211173902_10400100355EFB00_17DEC11173902-P1BS-501932130020_01_P007_u08rf3031.tif,1299.3604106903076,85.65,21998
WV03_20171010044814_10400100346F2000_17OCT10044814-P1BS-501862222020_01_P009_u08rf3031.tif,1637.5116138458252,74.83,21757
WV03_20171104062451_1040010033AF3000_17NOV04062451-P1BS-501896778090_01_P004_u08rf3031.tif,1308.890754699707,79.64,19459
WV03_20171026134850_1040010034B3BF00_17OCT26134850-P1BS-501920098010_01_P005_u08rf3031.tif,1228.5896530151367,70.45,19273
WV03_20171115025715_1040010034031900_17NOV15025715-P1BS-501896783010_01_P004_u08rf3031.tif,1498.211036682129,78.33,18398
WV03_20171217061443_1040010035003800_17DEC17061443-P1BS-501920241020_01_P002_u08rf3031.tif,1306.8839702606201,80.01,19507
WV03_20170904131429_1040010032B95100_17SEP04131429-P1BS-501987121010_01_P002_u08rf3031.tif,973.0855941772461,50.67,12082
WV03_20171005225601_10400100332B7E00_17OCT05225601-P1BS-501861948030_01_P002_u08rf3031.tif,1390.5762739181519,74.61,19865
WV03_20171109235312_10400100341DFC00_17NOV09235312-P1BS-501896793030_01_P003_u08rf3031.tif,2235.1715421676636,99.14,23046
WV03_20171212211054_1040010036D48000_17DEC12211054-P1BS-501968324040_01_P002_u08rf3031.tif,637.2595739364624,61.63,19203
WV03_20171212210927_1040010036BAC000_17DEC12210927-P1BS-501968306070_01_P001_u08rf3031.tif,774.6791667938232,56.23,18160
WV03_20171119053600_10400100368BD200_17NOV19053600-P1BS-501956588070_01_P009_u08rf3031.tif,1975.9395236968994,84.78999999999999,22116
WV03_20171114041101_1040010035483100_17NOV14041101-P1BS-501922416070_01_P007_u08rf3031.tif,1903.9139804840088,79.77,22152
WV03_20170610230930_104001002D090B00_17JUN10230930-P1BS-501946143040_01_P010_u08rf3031.tif,1074.48371219635,74.95,24260
WV03_20170610231014_104001002E331300_17JUN10231014-P1BS-501946149020_01_P004_u08rf3031.tif,680.2665338516235,60.69,20224
WV03_20171207114057_10400100360DC300_17DEC07114057-P1BS-501934408030_01_P006_u08rf3031.tif,156.20446681976318,61.76,20449
WV03_20171005032928_104001003225EC00_17OCT05032928-P1BS-501861930080_01_P003_u08rf3031.tif,1970.0412702560425,75.78999999999999,21474
WV03_20170828094922_10400100315F5700_17AUG28094922-P1BS-501669232080_01_P010_u08rf3031.tif,287.6754512786865,25.24,8939
WV03_20171219083132_104001003604C700_17DEC19083132-P1BS-501934402070_01_P006_u08rf3031.tif,2159.9388465881348,98.0,24083
WV03_20171202102926_10400100353C4D00_17DEC02102926-P1BS-501922408070_01_P002_u08rf3031.tif,932.1807584762573,83.03,23544
WV03_20170916144546_10400100320C3500_17SEP16144546-P1BS-501946168010_01_P004_u08rf3031.tif,1704.6638488769531,87.49,23954
WV03_20170829020026_1040010032BE7600_17AUG29020026-P1BS-501603156010_01_P005_u08rf3031.tif,473.199688911438,45.78,14200
WV03_20171012132259_10400100341DB600_17OCT12132259-P1BS-501862141090_01_P004_u08rf3031.tif,1684.0363140106201,93.72999999999999,23635
WV03_20171007134322_1040010034460400_17OCT07134322-P1BS-501862151010_01_P008_u08rf3031.tif,1462.3439435958862,92.08,23547
WV03_20171207083000_10400100334AB800_17DEC07083000-P1BS-501896770070_01_P001_u08rf3031.tif,1137.8118715286255,59.17,18071
WV03_20171008220735_104001003349D500_17OCT08220735-P1BS-501862014040_01_P006_u08rf3031.tif,1652.1092147827148,80.77,21847
WV03_20171101054615_1040010035B46800_17NOV01054615-P1BS-501934295040_01_P001_u08rf3031.tif,1810.351354598999,79.06,18943
WV03_20171001134800_104001003280B600_17OCT01134800-P1BS-501946244090_01_P005_u08rf3031.tif,1705.505599975586,85.7,21293
WV03_20170927173700_1040010032867700_17SEP27173700-P1BS-501946246010_01_P001_u08rf3031.tif,1666.7522554397583,70.24,16541
WV03_20171118052108_10400100353C5100_17NOV18052108-P1BS-501922408080_01_P002_u08rf3031.tif,1438.3775367736816,64.18,18307
WV03_20170927173706_1040010032867700_17SEP27173706-P1BS-501946246010_01_P005_u08rf3031.tif,1179.3370122909546,70.51,17977
WV03_20170914155151_1040010033B3D800_17SEP14155151-P1BS-501946341070_01_P002_u08rf3031.tif,1323.6308698654175,59.63,20174
WV03_20170830231750_104001003206E800_17AUG30231750-P1BS-501669353060_01_P004_u08rf3031.tif,1128.1412601470947,75.3,20097
WV03_20170831233206_10400100328B5900_17AUG31233206-P1BS-501603150040_01_P001_u08rf3031.tif,1519.4286127090454,85.81,21596
WV03_20170927191642_104001003230B900_17SEP27191642-P1BS-501946229020_01_P002_u08rf3031.tif,1742.0249862670898,79.18,21378
WV03_20170927012539_1040010032335400_17SEP27012539-P1BS-501946230050_01_P001_u08rf3031.tif,2201.8024435043335,96.93,23072
WV03_20171212045633_1040010038A27200_17DEC12045633-P1BS-501954070090_01_P002_u08rf3031.tif,146.26218223571777,13.19,4546
WV03_20171221121533_104001003650D400_17DEC21121533-P1BS-501954089100_01_P009_u08rf3031.tif,1687.5589532852173,89.02,23088
WV03_20170710131417_10400100304BA200_17JUL10131417-P1BS-501603348090_01_P004_u08rf3031.tif,522.3791131973267,43.83,9567
WV03_20171125132746_1040010035182C00_17NOV25132746-P1BS-501920257050_01_P001_u08rf3031.tif,1219.0787572860718,81.84,21998
WV03_20171213101306_1040010036737300_17DEC13101306-P1BS-501956506070_01_P004_u08rf3031.tif,1766.9940967559814,86.16,20413
WV03_20171128204756_1040010035C91100_17NOV28204756-P1BS-501934390030_01_P007_u08rf3031.tif,1138.2007274627686,77.23,23444
WV03_20171105032630_104001003499CC00_17NOV05032630-P1BS-501920089020_01_P009_u08rf3031.tif,1762.8927354812622,72.69,22279
WV03_20170905083955_1040010032AAF400_17SEP05083955-P1BS-501603153040_01_P004_u08rf3031.tif,2152.253242492676,86.27,22391
WV03_20171122142833_10400100354FE400_17NOV22142833-P1BS-501932119060_01_P004_u08rf3031.tif,1368.8695316314697,66.8,20437
WV03_20171010044902_10400100341B7400_17OCT10044902-P1BS-501862143050_01_P005_u08rf3031.tif,1805.881353378296,75.57,20361
WV03_20171024051244_10400100342F2500_17OCT24051244-P1BS-501896798020_01_P004_u08rf3031.tif,1200.992862701416,64.42,17133
WV03_20171026054305_1040010034B1C000_17OCT26054305-P1BS-501920098100_01_P004_u08rf3031.tif,709.3061456680298,83.19,23588
WV03_20170911132614_10400100322AB900_17SEP11132614-P1BS-501603140060_01_P004_u08rf3031.tif,266.59157848358154,31.65,7655
WV03_20171027122838_1040010033354400_17OCT27122838-P1BS-501896680100_01_P001_u08rf3031.tif,1109.143250465393,75.75,22094
WV03_20171122043751_104001003677D100_17NOV22043751-P1BS-501956508070_01_P002_u08rf3031.tif,1750.1019124984741,86.18,24485
WV03_20170922144149_1040010033AFD100_17SEP22144149-P1BS-501946342070_01_P006_u08rf3031.tif,1204.5920448303223,77.91,21757
WV03_20170905101802_10400100323D5600_17SEP05101802-P1BS-501603143070_01_P003_u08rf3031.tif,1010.7739295959473,61.09,20313
WV03_20170927191645_104001003230B900_17SEP27191645-P1BS-501946229020_01_P004_u08rf3031.tif,1647.625774383545,83.98,21389
WV03_20171205205943_10400100368C9900_17DEC05205943-P1BS-501956587030_01_P009_u08rf3031.tif,1583.4372081756592,77.7,21818
WV03_20170818231641_104001003056F000_17AUG18231641-P1BS-501946154070_01_P003_u08rf3031.tif,859.1343994140625,56.08,21803
WV03_20171221090300_10400100363ECE00_17DEC21090300-P1BS-501954005060_01_P005_u08rf3031.tif,1859.6519041061401,81.71000000000001,21010
WV03_20171218062842_1040010037708200_17DEC18062842-P1BS-501968397050_01_P008_u08rf3031.tif,428.36488914489746,40.45,10579
WV03_20171123094839_10400100358C3700_17NOV23094839-P1BS-501932177080_01_P006_u08rf3031.tif,1436.1357011795044,91.17,22997
WV03_20170904082453_10400100325F4900_17SEP04082453-P1BS-501603146030_01_P001_u08rf3031.tif,2173.2589721679688,82.73,23040
WV03_20170913171452_1040010032028A00_17SEP13171452-P1BS-501946165060_01_P010_u08rf3031.tif,1998.215723991394,83.61,20431
WV03_20171214213938_1040010035268300_17DEC14213938-P1BS-501922391060_01_P001_u08rf3031.tif,1377.379599571228,62.44,18004
WV03_20170610231022_104001002E331300_17JUN10231022-P1BS-501946149020_01_P009_u08rf3031.tif,836.281268119812,63.87,20400
WV03_20180110140254_10400100366F8800_18JAN10140254-P1BS-501956505020_01_P009_u08rf3031.tif,1359.6226930618286,83.74,22443
WV03_20171115025606_1040010034AA1100_17NOV15025606-P1BS-501920095060_01_P004_u08rf3031.tif,1707.0519933700562,83.5,21106
WV03_20171107103055_1040010034C12D00_17NOV07103055-P1BS-501920105050_01_P006_u08rf3031.tif,1080.2762260437012,82.61,23328
WV03_20171109235356_104001003376F300_17NOV09235356-P1BS-501896773100_01_P002_u08rf3031.tif,2208.9467973709106,101.81,23611
WV03_20171228184921_1040010037C9CB00_17DEC28184921-P1BS-501954060060_01_P005_u08rf3031.tif,1059.0645055770874,75.28999999999999,18530
WV03_20171128025533_104001003644E700_17NOV28025533-P1BS-501954009040_01_P006_u08rf3031.tif,1383.9668817520142,75.39,21141
WV03_20171203072848_1040010037B70E00_17DEC03072848-P1BS-501954110030_01_P012_u08rf3031.tif,410.83570289611816,26.26,5183
WV03_20171013085347_1040010033053400_17OCT13085347-P1BS-501861941040_01_P009_u08rf3031.tif,1732.1401681900024,83.92,20843
WV03_20171231063753_1040010036322700_17DEC31063753-P1BS-501953998070_01_P007_u08rf3031.tif,961.9532241821289,77.98,20366
WV03_20170923212624_104001003270D000_17SEP23212624-P1BS-501987108070_01_P002_u08rf3031.tif,929.6538724899292,64.46,21324
WV03_20171005001614_10400100327F1A00_17OCT05001614-P1BS-501861934050_01_P001_u08rf3031.tif,1810.7475290298462,93.43,22170
WV03_20170930070421_1040010032C25700_17SEP30070421-P1BS-501946273020_01_P001_u08rf3031.tif,2146.104895591736,93.87,20468
WV03_20171129161408_1040010034B62100_17NOV29161408-P1BS-501920100100_01_P007_u08rf3031.tif,1749.7158088684082,73.31,22374
WV03_20170829051426_10400100311EC100_17AUG29051426-P1BS-501669221100_01_P004_u08rf3031.tif,1381.5122060775757,76.07,20838
WV03_20170613124002_104001002ED1F300_17JUN13124002-P1BS-501992551050_01_P003_u08rf3031.tif,577.0977993011475,86.28999999999999,24606
WV03_20171023000546_10400100335C5B00_17OCT23000546-P1BS-501862017040_01_P007_u08rf3031.tif,1127.580813407898,80.97,19321
WV03_20171126053813_10400100358E6100_17NOV26053813-P1BS-501932179090_01_P003_u08rf3031.tif,823.0889892578125,71.73,17649
WV03_20171213131707_1040010036439D00_17DEC13131707-P1BS-501954010060_01_P004_u08rf3031.tif,228.59940910339355,53.8,17126
WV03_20171002041933_1040010032A86C00_17OCT02041933-P1BS-501946251010_01_P010_u08rf3031.tif,533.9195413589478,24.09,6581
WV03_20170717230311_104001002E0E4900_17JUL17230311-P1BS-501497811010_01_P005_u08rf3031.tif,1150.0434312820435,65.41,23735
WV03_20170922144258_1040010033327700_17SEP22144258-P1BS-501946286070_01_P009_u08rf3031.tif,1179.1951656341553,61.49,19732
WV03_20171014135442_1040010034033600_17OCT14135442-P1BS-501862138030_01_P003_u08rf3031.tif,1389.7799854278564,70.82,20443
WV03_20171127234309_1040010035B1B900_17NOV27234309-P1BS-501934292070_01_P002_u08rf3031.tif,1308.8471412658691,77.47,20454
WV03_20170909223950_1040010031921D00_17SEP09223950-P1BS-501669239070_01_P001_u08rf3031.tif,962.3536310195923,64.08,18821
WV03_20171220083806_10400100362EAC00_17DEC20083806-P1BS-501953996090_01_P006_u08rf3031.tif,1272.759207725525,60.55,20372
WV03_20171116160559_1040010034746900_17NOV16160559-P1BS-501917442050_01_P001_u08rf3031.tif,1344.4630336761475,69.24,19338
WV03_20180105111831_1040010036878900_18JAN05111831-P1BS-501956520100_01_P007_u08rf3031.tif,1227.841326713562,70.35,19808
WV03_20171019070912_104001003379BC00_17OCT19070912-P1BS-501862023040_01_P003_u08rf3031.tif,1750.8099794387817,82.55,20861
WV03_20171127135914_1040010035C9F900_17NOV27135914-P1BS-501934390100_01_P001_u08rf3031.tif,402.79836559295654,57.35,18021
WV03_20171214085131_1040010035AF0500_17DEC14085131-P1BS-501934290060_01_P002_u08rf3031.tif,1910.721336364746,79.03,20952
WV03_20170925184438_104001003243ED00_17SEP25184438-P1BS-501946233030_01_P003_u08rf3031.tif,2008.7844581604004,93.19,22434
WV03_20170916014807_104001003297CB00_17SEP16014807-P1BS-501946249030_01_P002_u08rf3031.tif,1299.6381187438965,71.9,20594
WV03_20170926140844_1040010034149800_17SEP26140844-P1BS-501946349100_01_P004_u08rf3031.tif,691.581057548523,62.76,22043
WV03_20171121123358_1040010036D53000_17NOV21123358-P1BS-501968324080_01_P001_u08rf3031.tif,1476.1843185424805,86.6,22053
WV03_20180110140252_10400100366F8800_18JAN10140252-P1BS-501956505020_01_P008_u08rf3031.tif,1180.0674324035645,84.65,22391
WV03_20171203202816_104001003531C900_17DEC03202816-P1BS-501922402030_01_P004_u08rf3031.tif,1314.1701965332031,81.25,22476
WV03_20171121140425_1040010035CB9200_17NOV21140425-P1BS-501934391080_01_P007_u08rf3031.tif,1379.1917753219604,70.99,19700
WV03_20171031200014_1040010034C52A00_17OCT31200014-P1BS-501920106050_01_P006_u08rf3031.tif,1635.7996425628662,73.03,22478
WV03_20171116044057_104001003530EB00_17NOV16044057-P1BS-501922400010_01_P007_u08rf3031.tif,2027.314697265625,72.93,21390
WV03_20171127234207_10400100362C9200_17NOV27234207-P1BS-501953994090_01_P003_u08rf3031.tif,1985.2646398544312,102.47999999999999,23009
WV03_20170914155252_1040010033BB8600_17SEP14155252-P1BS-501946344100_01_P001_u08rf3031.tif,1140.35062789917,63.85,18775
WV03_20180103073025_10400100369EEE00_18JAN03073025-P1BS-501956601030_01_P005_u08rf3031.tif,1239.4733114242554,71.43,19055
WV03_20170824133804_104001003197AA00_17AUG24133804-P1BS-501984229030_01_P014_u08rf3031.tif,1866.5093832015991,74.53999999999999,17052
WV03_20171218000105_1040010036480F00_17DEC18000105-P1BS-501954012090_01_P003_u08rf3031.tif,1799.0555896759033,92.9,22059
WV03_20171011081911_1040010034168C00_17OCT11081911-P1BS-501862141020_01_P002_u08rf3031.tif,1368.7578144073486,70.86,19344
WV03_20171001232928_1040010033295700_17OCT01232928-P1BS-501946282060_01_P007_u08rf3031.tif,2216.431083679199,100.52000000000001,23173
WV03_20171205125342_1040010035018500_17DEC05125342-P1BS-501920242010_01_P001_u08rf3031.tif,1326.982931137085,67.63,22635
WV03_20171215085714_1040010035A23900_17DEC15085714-P1BS-501934280010_01_P001_u08rf3031.tif,1691.4906930923462,65.91,17861
WV03_20171230044722_1040010036CE2B00_17DEC30044722-P1BS-501968321010_01_P002_u08rf3031.tif,1180.9762496948242,66.23,17174
WV03_20180106031853_10400100378DE800_18JAN06031853-P1BS-501954098030_01_P002_u08rf3031.tif,1055.5166645050049,57.18,21063
WV03_20171007183719_104001003373F600_17OCT07183719-P1BS-501862022080_01_P004_u08rf3031.tif,2017.2292261123657,98.28,22951
WV03_20170925072359_1040010031629500_17SEP25072359-P1BS-501946161030_01_P004_u08rf3031.tif,1034.799367904663,51.64,12093
WV03_20171026121404_1040010035878E00_17OCT26121404-P1BS-501932176060_01_P010_u08rf3031.tif,816.51598072052,42.16,9078
WV03_20171231211322_1040010035D4FE00_17DEC31211322-P1BS-501934397080_01_P002_u08rf3031.tif,973.3596267700195,58.94,19666
WV03_20171001072004_10400100349A1200_17OCT01072004-P1BS-501946356020_01_P002_u08rf3031.tif,1628.2745008468628,84.84,21085
WV03_20171231045955_1040010037827200_17DEC31045955-P1BS-501968402040_01_P002_u08rf3031.tif,1404.53777217865,79.59,19871
WV03_20171209023220_1040010036498000_17DEC09023220-P1BS-501954013070_01_P003_u08rf3031.tif,1130.4630222320557,72.65,23553
WV03_20170818134113_10400100311A6D00_17AUG18134113-P1BS-501669219040_01_P006_u08rf3031.tif,868.5045385360718,83.14,23556
WV03_20170818134207_104001003107D400_17AUG18134207-P1BS-501667684090_01_P005_u08rf3031.tif,803.7307462692261,76.83,21529
WV03_20170911003106_1040010033873E00_17SEP11003106-P1BS-501603216020_01_P001_u08rf3031.tif,2038.3331336975098,87.01,19944
WV03_20171014135440_1040010034033600_17OCT14135440-P1BS-501862138030_01_P002_u08rf3031.tif,1869.9367961883545,76.89,20344
WV03_20180110140344_1040010036700100_18JAN10140344-P1BS-501956503050_01_P003_u08rf3031.tif,989.8679437637329,74.03999999999999,20407
WV03_20171006213420_10400100333A7700_17OCT06213420-P1BS-501862010020_01_P005_u08rf3031.tif,2099.3324365615845,79.75,23122
WV03_20171217080125_10400100362B1100_17DEC17080125-P1BS-501953993070_01_P001_u08rf3031.tif,1702.6755084991455,72.36,19513
WV03_20171129080725_1040010035B02200_17NOV29080725-P1BS-501934291040_01_P002_u08rf3031.tif,1748.3482666015625,94.68,23745
WV03_20170829230114_1040010032504B00_17AUG29230114-P1BS-501603144080_01_P001_u08rf3031.tif,756.8735647201538,65.85,20444
WV03_20170921012826_1040010033CF8000_17SEP21012826-P1BS-501946348050_01_P004_u08rf3031.tif,887.575478553772,71.08,18934
WV03_20170903224216_10400100320C2900_17SEP03224216-P1BS-501603137070_01_P003_u08rf3031.tif,1364.6096286773682,86.8,24201
WV03_20170913171346_1040010032983500_17SEP13171346-P1BS-501946249040_01_P002_u08rf3031.tif,1638.2030639648438,76.57,20676
WV03_20171120054243_1040010034B98600_17NOV20054243-P1BS-501920102020_01_P004_u08rf3031.tif,786.8067321777344,81.75,22973
WV03_20171002024349_1040010033BB5400_17OCT02024349-P1BS-501946343030_01_P005_u08rf3031.tif,1860.442114830017,72.28999999999999,20533
WV03_20180106031859_10400100378DE800_18JAN06031859-P1BS-501954098030_01_P006_u08rf3031.tif,1626.0007095336914,65.92,20997
WV03_20171031200114_104001003419C900_17OCT31200114-P1BS-501896789080_01_P006_u08rf3031.tif,1445.1470155715942,62.69,18494
WV03_20171214182606_10400100365DB100_17DEC14182606-P1BS-501956494030_01_P007_u08rf3031.tif,1370.5319290161133,91.87,22511
WV03_20171029045205_10400100346DA600_17OCT29045205-P1BS-501917440100_01_P003_u08rf3031.tif,1253.7148160934448,70.81,18952
WV03_20171012195507_1040010033D1A300_17OCT12195507-P1BS-501862135010_01_P003_u08rf3031.tif,826.8797578811646,69.24,20249
WV03_20171025035011_10400100340BCC00_17OCT25035011-P1BS-501896785060_01_P001_u08rf3031.tif,1362.4654693603516,68.68,22035
WV03_20170911150629_1040010032BC1100_17SEP11150629-P1BS-501603154060_01_P003_u08rf3031.tif,2196.207709312439,65.4,20425
WV03_20170908173354_104001003148CD00_17SEP08173354-P1BS-501669227090_01_P005_u08rf3031.tif,581.8452568054199,58.58,16426
WV03_20170902222645_1040010033759000_17SEP02222645-P1BS-501603231080_01_P006_u08rf3031.tif,1138.7728328704834,69.18,21619
WV03_20171105032726_104001003356D400_17NOV05032726-P1BS-501896770020_01_P007_u08rf3031.tif,1449.4286365509033,60.46,19641
WV03_20170829015917_1040010031980900_17AUG29015917-P1BS-501669240030_01_P002_u08rf3031.tif,707.65065574646,71.89,23139
WV03_20171114041051_1040010035483100_17NOV14041051-P1BS-501922416070_01_P001_u08rf3031.tif,1240.6174201965332,66.53,20566
WV03_20170921174142_104001003360ED00_17SEP21174142-P1BS-501946296090_01_P002_u08rf3031.tif,1025.590760231018,89.73,24006
WV03_20171001170237_10400100341C4D00_17OCT01170237-P1BS-501946352040_01_P004_u08rf3031.tif,1390.7109937667847,79.65,19859
WV03_20170722224419_104001002E7EBE00_17JUL22224419-P1BS-501497905050_01_P009_u08rf3031.tif,1237.15202999115,53.95,17395
WV03_20171020233453_10400100342CFB00_17OCT20233453-P1BS-501862146040_01_P006_u08rf3031.tif,1295.239730834961,72.1,18659
WV03_20180107225908_104001003788D200_18JAN07225908-P1BS-501954095060_01_P004_u08rf3031.tif,615.9015207290649,71.86,19004
WV03_20171005082212_1040010033409A00_17OCT05082212-P1BS-501862011060_01_P001_u08rf3031.tif,1212.4673347473145,75.28,22539
